proposal_id,primary_cluster,primary_ratio,secondary_cluster,secondary_ratio,tertiary_cluster,tertiary_ratio
1427,0,0.6666666666666666,5,0.3333333333333333,-1,0.0
1428,19,0.47368421052631576,13,0.3684210526315789,11,0.15789473684210525
1429,7,0.375,16,0.35,0,0.125
1430,5,0.5625,0,0.375,11,0.0625
1431,9,0.5333333333333333,16,0.4,2,0.06666666666666667
1432,7,0.4090909090909091,16,0.3181818181818182,9,0.18181818181818182
1434,10,0.7142857142857143,8,0.14285714285714285,18,0.08571428571428572
1437,13,0.5,1,0.1875,12,0.1875
1438,4,0.6,9,0.4,-1,0.0
1439,8,0.625,11,0.25,4,0.125
1440,13,0.42105263157894735,19,0.42105263157894735,5,0.05263157894736842
1441,9,0.42857142857142855,10,0.35714285714285715,3,0.14285714285714285
1442,13,0.5,1,0.4,11,0.1
1443,8,0.5,19,0.45454545454545453,13,0.045454545454545456
1444,13,0.38461538461538464,6,0.3076923076923077,11,0.23076923076923078
1445,13,0.7272727272727273,8,0.18181818181818182,16,0.09090909090909091
1446,13,0.5625,11,0.3125,8,0.0625
1447,12,0.6,2,0.13333333333333333,1,0.13333333333333333
1448,13,0.6,19,0.3,6,0.1
1449,13,0.6363636363636364,6,0.18181818181818182,11,0.09090909090909091
145,13,0.9,6,0.1,-1,0.0
1450,13,0.55,11,0.25,3,0.15
1451,13,0.3,19,0.3,11,0.2
1452,1,0.875,11,0.125,-1,0.0
1453,13,0.4166666666666667,8,0.375,11,0.125
1454,13,0.6153846153846154,11,0.23076923076923078,8,0.07692307692307693
1455,13,0.5,6,0.16666666666666666,19,0.16666666666666666
1456,2,0.7142857142857143,11,0.21428571428571427,6,0.07142857142857142
1457,13,0.4375,19,0.375,11,0.1875
147,0,0.5652173913043478,5,0.391304347826087,9,0.043478260869565216
1477,17,0.4782608695652174,1,0.21739130434782608,4,0.17391304347826086
148,9,0.5,19,0.2857142857142857,10,0.21428571428571427
149,0,0.7368421052631579,5,0.21052631578947367,18,0.05263157894736842
151,0,0.6666666666666666,16,0.2,6,0.06666666666666667
1519,5,0.5882352941176471,0,0.35294117647058826,9,0.058823529411764705
153,2,0.35,16,0.3,19,0.25
1538,15,0.46153846153846156,5,0.38461538461538464,16,0.07692307692307693
154,9,0.5714285714285714,19,0.14285714285714285,6,0.14285714285714285
155,8,0.6875,9,0.1875,4,0.0625
1550,14,0.6428571428571429,16,0.2857142857142857,9,0.07142857142857142
1553,5,0.35714285714285715,6,0.21428571428571427,11,0.14285714285714285
1555,13,0.5384615384615384,16,0.15384615384615385,2,0.15384615384615385
1556,5,0.35,15,0.25,0,0.15
1557,19,0.5217391304347826,9,0.34782608695652173,6,0.08695652173913043
1558,9,0.3888888888888889,16,0.2222222222222222,17,0.16666666666666666
1559,7,0.3333333333333333,18,0.3333333333333333,9,0.2
156,9,0.4375,16,0.4375,11,0.125
1561,15,0.47619047619047616,5,0.2857142857142857,6,0.09523809523809523
1562,14,0.9473684210526315,12,0.05263157894736842,-1,0.0
1564,12,0.5333333333333333,9,0.3333333333333333,2,0.13333333333333333
1565,13,0.47058823529411764,16,0.29411764705882354,2,0.17647058823529413
1566,0,0.6153846153846154,15,0.15384615384615385,9,0.15384615384615385
1567,7,0.47058823529411764,18,0.35294117647058826,16,0.17647058823529413
1568,2,0.4,16,0.3333333333333333,13,0.2
1569,13,0.7307692307692307,18,0.15384615384615385,7,0.038461538461538464
1570,4,0.9285714285714286,16,0.07142857142857142,-1,0.0
1571,15,0.6785714285714286,9,0.17857142857142858,4,0.07142857142857142
1572,0,0.4,5,0.35,9,0.1
1573,13,0.6,6,0.26666666666666666,2,0.06666666666666667
1574,5,0.2222222222222222,8,0.2222222222222222,1,0.16666666666666666
1575,15,0.8666666666666667,11,0.06666666666666667,0,0.06666666666666667
1576,6,0.4583333333333333,5,0.4166666666666667,13,0.041666666666666664
1577,6,0.3333333333333333,5,0.2777777777777778,13,0.16666666666666666
1579,7,0.45454545454545453,18,0.36363636363636365,16,0.09090909090909091
158,9,0.4666666666666667,15,0.2,16,0.13333333333333333
1580,6,0.4,5,0.35,16,0.1
1581,0,0.6111111111111112,16,0.2222222222222222,17,0.1111111111111111
1582,5,0.2777777777777778,18,0.2222222222222222,6,0.16666666666666666
1583,6,0.5454545454545454,5,0.45454545454545453,-1,0.0
1584,12,0.35294117647058826,13,0.35294117647058826,1,0.17647058823529413
1585,13,0.4666666666666667,11,0.2,2,0.13333333333333333
1587,2,0.30434782608695654,19,0.30434782608695654,9,0.21739130434782608
1588,19,0.42857142857142855,13,0.2857142857142857,11,0.14285714285714285
1589,13,0.6666666666666666,8,0.1,7,0.06666666666666667
159,17,0.6428571428571429,8,0.21428571428571427,11,0.07142857142857142
1590,5,0.5333333333333333,0,0.13333333333333333,15,0.13333333333333333
1591,13,0.4074074074074074,6,0.3333333333333333,11,0.14814814814814814
1593,0,0.5714285714285714,5,0.2857142857142857,11,0.07142857142857142
162,17,0.6,16,0.2,19,0.1
163,10,0.35294117647058826,19,0.35294117647058826,9,0.23529411764705882
1630,13,0.6363636363636364,8,0.18181818181818182,11,0.09090909090909091
1643,9,0.4444444444444444,16,0.2222222222222222,11,0.16666666666666666
1644,18,0.7142857142857143,8,0.09523809523809523,16,0.09523809523809523
1645,13,0.34782608695652173,6,0.30434782608695654,16,0.17391304347826086
1646,0,0.5714285714285714,5,0.14285714285714285,8,0.14285714285714285
1647,13,0.7619047619047619,11,0.09523809523809523,1,0.047619047619047616
1649,14,0.625,9,0.1875,16,0.125
165,0,0.9230769230769231,16,0.07692307692307693,-1,0.0
1650,0,0.6111111111111112,5,0.3333333333333333,9,0.05555555555555555
1651,5,0.6428571428571429,6,0.21428571428571427,2,0.14285714285714285
1652,13,0.9,2,0.05,9,0.05
1653,14,0.6521739130434783,9,0.17391304347826086,11,0.043478260869565216
1654,15,0.7692307692307693,11,0.07692307692307693,5,0.07692307692307693
1655,15,0.52,16,0.28,17,0.16
1656,13,0.3793103448275862,19,0.3448275862068966,11,0.20689655172413793
1657,13,0.6666666666666666,6,0.3333333333333333,-1,0.0
1658,12,0.4,13,0.3333333333333333,2,0.16666666666666666
1659,13,0.5294117647058824,19,0.47058823529411764,-1,0.0
166,13,0.8461538461538461,8,0.15384615384615385,-1,0.0
1660,12,0.29411764705882354,8,0.29411764705882354,4,0.11764705882352941
1661,8,0.65625,11,0.21875,0,0.09375
1662,18,0.4166666666666667,7,0.3333333333333333,9,0.16666666666666666
1663,13,0.4444444444444444,6,0.3888888888888889,11,0.16666666666666666
1666,0,0.5909090909090909,5,0.22727272727272727,9,0.09090909090909091
1667,16,0.4666666666666667,7,0.3333333333333333,18,0.06666666666666667
1669,12,0.52,2,0.28,9,0.12
167,9,0.42424242424242425,19,0.36363636363636365,16,0.09090909090909091
1670,5,0.631578947368421,16,0.10526315789473684,19,0.05263157894736842
1671,1,0.42857142857142855,11,0.3333333333333333,12,0.19047619047619047
1672,18,0.7391304347826086,7,0.2608695652173913,-1,0.0
1674,15,0.9166666666666666,5,0.08333333333333333,-1,0.0
168,9,0.35,15,0.2,6,0.2
1695,0,0.5882352941176471,16,0.23529411764705882,17,0.11764705882352941
172,14,0.6285714285714286,9,0.11428571428571428,16,0.08571428571428572
1728,4,0.875,12,0.0625,1,0.0625
173,0,0.8333333333333334,11,0.08333333333333333,6,0.08333333333333333
1736,7,0.5238095238095238,18,0.47619047619047616,-1,0.0
1737,18,0.7,7,0.25,9,0.05
1738,5,0.7391304347826086,6,0.08695652173913043,13,0.08695652173913043
1740,5,0.34782608695652173,6,0.2608695652173913,16,0.17391304347826086
1741,13,0.6190476190476191,16,0.14285714285714285,6,0.09523809523809523
1742,12,0.3333333333333333,2,0.25,1,0.16666666666666666
1743,5,0.4666666666666667,6,0.4,16,0.13333333333333333
1744,4,0.5217391304347826,11,0.2608695652173913,9,0.08695652173913043
1746,2,0.5625,12,0.15625,13,0.125
1747,5,0.5333333333333333,14,0.3333333333333333,12,0.13333333333333333
175,7,0.45,9,0.2,8,0.15
1750,4,0.75,11,0.15,16,0.05
1751,4,0.6,11,0.4,-1,0.0
1752,8,0.23809523809523808,5,0.19047619047619047,1,0.19047619047619047
1754,13,0.7857142857142857,9,0.10714285714285714,16,0.07142857142857142
1755,13,0.47058823529411764,6,0.23529411764705882,16,0.17647058823529413
1756,0,0.5,16,0.4375,9,0.0625
1757,4,1.0,-1,0.0,-1,0.0
1758,12,0.4444444444444444,9,0.2777777777777778,2,0.16666666666666666
1759,13,0.5,2,0.2857142857142857,8,0.14285714285714285
1763,1,0.6,13,0.24,11,0.12
178,9,0.3076923076923077,5,0.23076923076923078,19,0.15384615384615385
179,15,0.8333333333333334,9,0.1111111111111111,2,0.05555555555555555
1791,10,1.0,-1,0.0,-1,0.0
1792,9,0.5769230769230769,16,0.15384615384615385,15,0.11538461538461539
1793,6,0.4375,13,0.25,11,0.1875
1795,10,0.9,9,0.1,-1,0.0
1796,19,0.47058823529411764,13,0.29411764705882354,11,0.23529411764705882
1797,7,0.5,18,0.35,9,0.15
1798,1,0.45454545454545453,13,0.2727272727272727,18,0.18181818181818182
180,7,0.375,18,0.1875,16,0.1875
1800,12,0.42857142857142855,11,0.21428571428571427,1,0.14285714285714285
1802,0,0.4166666666666667,19,0.25,13,0.20833333333333334
1803,13,0.4375,2,0.25,11,0.1875
1804,15,0.9,16,0.1,-1,0.0
1805,8,0.4,18,0.3333333333333333,7,0.13333333333333333
1806,4,0.5333333333333333,17,0.2,11,0.13333333333333333
1807,12,0.5,9,0.35714285714285715,2,0.14285714285714285
1808,16,0.55,9,0.35,19,0.05
1813,16,0.7666666666666667,8,0.1,4,0.1
1814,12,0.44,8,0.36,16,0.16
182,9,0.6,10,0.3,19,0.1
1829,1,0.75,12,0.0625,13,0.0625
1830,3,0.3684210526315789,8,0.21052631578947367,2,0.21052631578947367
1839,6,0.46153846153846156,15,0.3076923076923077,5,0.15384615384615385
185,4,0.5,11,0.1875,9,0.125
186,15,0.7368421052631579,9,0.15789473684210525,17,0.05263157894736842
1865,15,0.5,5,0.3,6,0.15
1870,5,0.4444444444444444,15,0.2777777777777778,16,0.16666666666666666
1878,10,0.6666666666666666,8,0.2,11,0.13333333333333333
188,14,0.45,18,0.35,9,0.1
189,5,0.5,0,0.4583333333333333,9,0.041666666666666664
190,4,0.7777777777777778,9,0.2222222222222222,-1,0.0
1907,9,0.35714285714285715,16,0.2857142857142857,11,0.25
1908,13,0.5789473684210527,19,0.2631578947368421,11,0.10526315789473684
1909,2,0.8235294117647058,19,0.058823529411764705,13,0.058823529411764705
191,0,0.4666666666666667,5,0.4666666666666667,9,0.06666666666666667
1910,11,0.3333333333333333,13,0.2777777777777778,18,0.2777777777777778
1911,2,0.4883720930232558,13,0.3953488372093023,16,0.06976744186046512
1912,5,0.4897959183673469,15,0.24489795918367346,14,0.14285714285714285
1913,3,0.5,17,0.16666666666666666,2,0.125
1914,0,0.6153846153846154,5,0.15384615384615385,11,0.07692307692307693
1915,9,0.5217391304347826,11,0.21739130434782608,6,0.13043478260869565
1916,17,0.5882352941176471,4,0.17647058823529413,8,0.11764705882352941
1917,12,0.5625,9,0.4375,-1,0.0
1918,2,0.5714285714285714,3,0.35714285714285715,16,0.07142857142857142
1919,7,0.4375,18,0.25,16,0.1875
192,7,0.42105263157894735,16,0.21052631578947367,18,0.15789473684210525
1920,8,0.3333333333333333,16,0.3333333333333333,9,0.3333333333333333
1921,0,0.9375,16,0.0625,-1,0.0
1922,8,0.3076923076923077,18,0.23076923076923078,9,0.23076923076923078
1923,2,0.5,12,0.2777777777777778,8,0.1111111111111111
1925,14,0.7272727272727273,16,0.18181818181818182,9,0.09090909090909091
1926,11,0.26666666666666666,8,0.26666666666666666,16,0.2
1927,15,0.7647058823529411,16,0.11764705882352941,6,0.058823529411764705
1928,0,0.8888888888888888,11,0.07407407407407407,16,0.037037037037037035
1929,3,0.42105263157894735,2,0.42105263157894735,11,0.05263157894736842
1930,13,0.5,1,0.25,12,0.25
1931,0,0.3157894736842105,8,0.2631578947368421,9,0.15789473684210525
1932,4,0.9,11,0.1,-1,0.0
1933,17,0.5625,6,0.1875,11,0.125
1934,2,0.6818181818181818,12,0.22727272727272727,15,0.045454545454545456
1935,13,0.2857142857142857,3,0.23809523809523808,2,0.14285714285714285
1936,18,0.5555555555555556,11,0.3333333333333333,13,0.1111111111111111
1937,13,0.42857142857142855,12,0.42857142857142855,1,0.14285714285714285
1938,15,0.5333333333333333,5,0.3333333333333333,6,0.06666666666666667
1939,14,0.4666666666666667,5,0.4666666666666667,12,0.06666666666666667
194,17,0.7,6,0.1,8,0.1
1940,5,0.55,15,0.3,6,0.15
1942,2,0.6153846153846154,12,0.38461538461538464,-1,0.0
1943,15,0.5,5,0.3888888888888889,6,0.05555555555555555
1944,15,0.5882352941176471,5,0.23529411764705882,16,0.11764705882352941
1945,4,0.6153846153846154,8,0.23076923076923078,11,0.07692307692307693
1947,15,0.7894736842105263,9,0.15789473684210525,6,0.05263157894736842
1948,2,0.6956521739130435,12,0.21739130434782608,9,0.043478260869565216
1949,15,0.4074074074074074,5,0.3333333333333333,6,0.07407407407407407
195,19,0.43478260869565216,9,0.34782608695652173,2,0.17391304347826086
1950,4,0.5217391304347826,11,0.2608695652173913,9,0.08695652173913043
1951,9,0.6296296296296297,11,0.1111111111111111,19,0.1111111111111111
1952,13,0.7142857142857143,2,0.14285714285714285,9,0.14285714285714285
1953,5,0.47368421052631576,6,0.3684210526315789,15,0.15789473684210525
1954,2,0.6428571428571429,11,0.21428571428571427,6,0.07142857142857142
1957,2,0.75,12,0.08333333333333333,1,0.08333333333333333
1964,10,0.6296296296296297,8,0.25925925925925924,16,0.1111111111111111
1966,10,0.4583333333333333,4,0.20833333333333334,8,0.16666666666666666
197,6,0.35714285714285715,9,0.32142857142857145,5,0.17857142857142858
1971,18,0.9259259259259259,13,0.07407407407407407,-1,0.0
1977,2,0.782608695652174,6,0.08695652173913043,13,0.043478260869565216
1979,10,0.7,8,0.25,9,0.05
1980,11,0.3157894736842105,16,0.21052631578947367,13,0.15789473684210525
1983,3,0.4166666666666667,1,0.25,16,0.16666666666666666
1985,3,0.43478260869565216,2,0.2608695652173913,15,0.13043478260869565
199,15,0.6875,9,0.15625,2,0.0625
1992,16,0.4375,0,0.3125,9,0.25
1993,4,0.7142857142857143,11,0.2857142857142857,-1,0.0
1994,13,0.6538461538461539,6,0.11538461538461539,16,0.07692307692307693
1995,18,0.5714285714285714,13,0.19047619047619047,8,0.19047619047619047
1996,0,0.5555555555555556,5,0.4444444444444444,-1,0.0
1997,5,0.6,0,0.4,-1,0.0
1998,13,0.75,1,0.16666666666666666,11,0.08333333333333333
1999,15,0.7619047619047619,2,0.09523809523809523,9,0.09523809523809523
200,14,0.8333333333333334,9,0.08333333333333333,16,0.041666666666666664
2000,16,0.5454545454545454,9,0.36363636363636365,19,0.09090909090909091
2001,9,0.6666666666666666,16,0.25,2,0.08333333333333333
2002,18,1.0,-1,0.0,-1,0.0
2003,2,0.7391304347826086,12,0.13043478260869565,0,0.043478260869565216
201,19,0.625,2,0.1875,9,0.125
2011,0,0.7857142857142857,10,0.14285714285714285,11,0.07142857142857142
2015,2,0.5454545454545454,11,0.18181818181818182,16,0.18181818181818182
2019,2,0.6,12,0.2,13,0.2
202,0,0.8095238095238095,5,0.19047619047619047,-1,0.0
2024,15,0.4230769230769231,5,0.3076923076923077,6,0.11538461538461539
204,10,0.5,0,0.5,-1,0.0
2041,15,0.6086956521739131,11,0.17391304347826086,0,0.17391304347826086
2052,2,0.5217391304347826,9,0.17391304347826086,16,0.13043478260869565
2053,16,0.5333333333333333,9,0.4666666666666667,-1,0.0
2057,5,0.47058823529411764,0,0.23529411764705882,11,0.17647058823529413
2058,12,0.375,11,0.15625,1,0.15625
2059,2,0.5483870967741935,12,0.1935483870967742,6,0.12903225806451613
2060,10,1.0,-1,0.0,-1,0.0
2062,18,0.72,13,0.2,6,0.04
2063,2,0.5,12,0.4444444444444444,6,0.05555555555555555
2065,5,0.48,6,0.36,13,0.12
2066,2,0.6086956521739131,12,0.21739130434782608,0,0.08695652173913043
2068,9,0.3333333333333333,15,0.26666666666666666,5,0.13333333333333333
2069,10,0.5882352941176471,0,0.35294117647058826,11,0.058823529411764705
207,7,0.45454545454545453,16,0.13636363636363635,5,0.13636363636363635
2071,16,0.6,8,0.4,-1,0.0
2075,16,0.5263157894736842,7,0.15789473684210525,9,0.15789473684210525
2083,5,0.42105263157894735,0,0.2631578947368421,16,0.15789473684210525
209,14,0.5172413793103449,9,0.2413793103448276,16,0.06896551724137931
2095,0,0.6666666666666666,16,0.2777777777777778,9,0.05555555555555555
2097,16,0.5294117647058824,0,0.35294117647058826,11,0.11764705882352941
2098,2,0.7857142857142857,19,0.14285714285714285,11,0.07142857142857142
2099,13,0.7058823529411765,8,0.11764705882352941,6,0.058823529411764705
2100,0,0.6428571428571429,11,0.14285714285714285,5,0.07142857142857142
2102,2,0.4666666666666667,12,0.3333333333333333,8,0.13333333333333333
2103,13,0.3888888888888889,3,0.25,6,0.19444444444444445
2104,18,0.5,7,0.45,9,0.05
2105,0,0.36363636363636365,16,0.36363636363636365,5,0.18181818181818182
2107,1,0.43478260869565216,12,0.13043478260869565,9,0.13043478260869565
2108,7,0.6666666666666666,18,0.2222222222222222,16,0.05555555555555555
211,0,0.4444444444444444,16,0.3888888888888889,19,0.05555555555555555
2110,8,0.375,16,0.25,19,0.125
2116,4,0.7142857142857143,17,0.23809523809523808,2,0.047619047619047616
212,0,0.8,9,0.1,11,0.05
2126,16,0.5294117647058824,0,0.35294117647058826,11,0.11764705882352941
2129,16,0.5263157894736842,7,0.15789473684210525,9,0.15789473684210525
2133,8,0.375,4,0.1875,16,0.125
2148,8,0.5,12,0.25,1,0.1
215,0,0.5454545454545454,17,0.22727272727272727,18,0.09090909090909091
2157,18,0.8888888888888888,11,0.07407407407407407,14,0.037037037037037035
2159,10,0.5833333333333334,16,0.16666666666666666,5,0.125
216,4,0.5555555555555556,11,0.2222222222222222,1,0.1111111111111111
2175,0,0.4,16,0.25,15,0.2
219,0,0.5333333333333333,17,0.2,11,0.13333333333333333
2194,1,0.4375,11,0.3125,2,0.125
2195,13,0.6363636363636364,19,0.36363636363636365,-1,0.0
2196,9,0.38461538461538464,19,0.3076923076923077,18,0.07692307692307693
2197,4,0.625,8,0.25,16,0.0625
2198,3,0.7142857142857143,16,0.10714285714285714,13,0.10714285714285714
2199,3,0.43478260869565216,16,0.17391304347826086,17,0.17391304347826086
2200,8,0.30434782608695654,17,0.2608695652173913,4,0.2608695652173913
2202,15,0.7619047619047619,17,0.09523809523809523,16,0.09523809523809523
2203,15,0.6,17,0.25,9,0.1
2204,1,0.46153846153846156,13,0.3076923076923077,12,0.23076923076923078
2205,12,0.7368421052631579,13,0.10526315789473684,1,0.10526315789473684
2207,5,0.64,0,0.24,16,0.04
2208,16,0.5,8,0.23076923076923078,18,0.15384615384615385
221,8,0.2727272727272727,19,0.2727272727272727,13,0.18181818181818182
2210,8,0.47058823529411764,10,0.47058823529411764,6,0.058823529411764705
2212,0,0.5,16,0.25,14,0.08333333333333333
2214,8,0.375,16,0.3125,6,0.1875
2216,16,0.3333333333333333,6,0.3333333333333333,0,0.16666666666666666
2218,6,0.46153846153846156,5,0.23076923076923078,0,0.15384615384615385
2219,1,0.43478260869565216,12,0.30434782608695654,9,0.21739130434782608
222,0,0.8571428571428571,6,0.07142857142857142,16,0.07142857142857142
2220,2,0.9166666666666666,11,0.08333333333333333,-1,0.0
2222,2,0.6,16,0.3333333333333333,6,0.06666666666666667
2223,9,0.3125,2,0.3125,11,0.125
2224,13,0.6363636363636364,18,0.18181818181818182,11,0.09090909090909091
2225,6,0.4444444444444444,5,0.2777777777777778,13,0.16666666666666666
2226,2,0.3333333333333333,4,0.2,15,0.2
2227,13,0.3076923076923077,11,0.23076923076923078,2,0.23076923076923078
2228,13,0.47368421052631576,3,0.3157894736842105,6,0.05263157894736842
2229,5,0.7619047619047619,13,0.23809523809523808,-1,0.0
223,0,0.6428571428571429,16,0.21428571428571427,5,0.07142857142857142
2230,3,0.7272727272727273,16,0.18181818181818182,6,0.09090909090909091
2231,13,0.6153846153846154,11,0.23076923076923078,18,0.07692307692307693
2232,15,0.5555555555555556,11,0.2777777777777778,13,0.1111111111111111
2233,3,0.47058823529411764,13,0.29411764705882354,11,0.17647058823529413
2234,7,0.42105263157894735,18,0.42105263157894735,11,0.10526315789473684
224,18,0.5,0,0.17857142857142858,7,0.14285714285714285
2241,2,0.5,12,0.4166666666666667,13,0.08333333333333333
2253,16,0.45454545454545453,13,0.18181818181818182,2,0.18181818181818182
2261,18,0.7333333333333333,13,0.13333333333333333,11,0.06666666666666667
2264,16,0.22727272727272727,19,0.18181818181818182,9,0.13636363636363635
2273,6,0.35294117647058826,9,0.23529411764705882,5,0.17647058823529413
2274,13,0.6666666666666666,1,0.2,11,0.06666666666666667
2276,12,0.36585365853658536,1,0.24390243902439024,2,0.14634146341463414
2277,18,0.7777777777777778,8,0.1111111111111111,16,0.1111111111111111
2278,1,0.5333333333333333,12,0.4,13,0.06666666666666667
2279,19,0.38095238095238093,13,0.23809523809523808,11,0.23809523809523808
2281,1,0.2631578947368421,16,0.21052631578947367,15,0.21052631578947367
2282,1,0.6363636363636364,13,0.18181818181818182,11,0.09090909090909091
2284,4,0.25,6,0.20833333333333334,11,0.125
2285,18,0.6666666666666666,8,0.2,7,0.06666666666666667
2287,1,0.3,16,0.3,13,0.2
2288,13,0.6,19,0.26666666666666666,16,0.13333333333333333
2289,3,0.47619047619047616,15,0.38095238095238093,9,0.09523809523809523
2291,19,0.3684210526315789,8,0.15789473684210525,16,0.15789473684210525
2292,3,0.4375,17,0.3125,11,0.1875
230,0,0.6190476190476191,16,0.2857142857142857,6,0.09523809523809523
231,14,0.6521739130434783,9,0.21739130434782608,11,0.08695652173913043
232,0,0.5217391304347826,16,0.43478260869565216,11,0.043478260869565216
233,13,0.4444444444444444,1,0.3333333333333333,12,0.2222222222222222
2338,0,0.5625,5,0.125,11,0.0625
234,0,0.4166666666666667,4,0.3333333333333333,16,0.16666666666666666
2347,16,0.625,6,0.1875,11,0.125
2348,3,0.35714285714285715,13,0.2857142857142857,11,0.2857142857142857
2349,12,0.42857142857142855,1,0.2857142857142857,2,0.21428571428571427
235,14,0.7142857142857143,9,0.21428571428571427,10,0.07142857142857142
2350,3,0.5263157894736842,13,0.2631578947368421,2,0.15789473684210525
2351,13,0.3,16,0.3,6,0.3
2352,2,0.5909090909090909,16,0.22727272727272727,8,0.09090909090909091
2354,1,0.3076923076923077,8,0.23076923076923078,17,0.19230769230769232
2355,1,0.43478260869565216,12,0.30434782608695654,9,0.21739130434782608
2356,2,0.38461538461538464,13,0.19230769230769232,6,0.19230769230769232
2357,18,0.4375,13,0.25,11,0.25
2359,17,0.6111111111111112,9,0.16666666666666666,4,0.1111111111111111
236,0,0.6666666666666666,17,0.16666666666666666,16,0.1111111111111111
2360,13,0.3333333333333333,1,0.3333333333333333,12,0.2222222222222222
2361,1,0.45454545454545453,13,0.18181818181818182,11,0.18181818181818182
2362,18,0.47058823529411764,13,0.4117647058823529,2,0.058823529411764705
2363,13,0.5714285714285714,18,0.3333333333333333,16,0.047619047619047616
2364,13,0.8823529411764706,6,0.058823529411764705,1,0.058823529411764705
2365,18,0.6956521739130435,13,0.2608695652173913,16,0.043478260869565216
2366,18,0.6875,13,0.21875,4,0.03125
2367,16,0.6428571428571429,8,0.2857142857142857,11,0.07142857142857142
2368,2,0.4666666666666667,1,0.26666666666666666,12,0.13333333333333333
2369,14,0.5294117647058824,11,0.17647058823529413,16,0.11764705882352941
2370,18,0.4583333333333333,7,0.4166666666666667,11,0.041666666666666664
2371,7,0.5833333333333334,18,0.3333333333333333,12,0.08333333333333333
2372,13,0.6818181818181818,6,0.13636363636363635,5,0.09090909090909091
2373,2,0.5789473684210527,13,0.21052631578947367,1,0.10526315789473684
2376,12,0.45454545454545453,9,0.2727272727272727,2,0.18181818181818182
238,13,0.625,1,0.25,16,0.0625
2397,13,0.4444444444444444,6,0.2222222222222222,8,0.1111111111111111
2401,12,0.5789473684210527,1,0.15789473684210525,9,0.15789473684210525
2402,8,0.4444444444444444,11,0.3888888888888889,4,0.1111111111111111
2403,12,0.45454545454545453,2,0.36363636363636365,13,0.18181818181818182
2404,18,0.4827586206896552,13,0.2413793103448276,11,0.2413793103448276
2405,12,0.3333333333333333,1,0.2777777777777778,2,0.2222222222222222
2406,13,0.46153846153846156,2,0.34615384615384615,16,0.07692307692307693
2407,1,0.5333333333333333,12,0.26666666666666666,11,0.13333333333333333
2408,13,0.7083333333333334,18,0.1388888888888889,16,0.06944444444444445
2409,9,0.8235294117647058,0,0.11764705882352941,2,0.058823529411764705
241,0,0.9333333333333333,16,0.06666666666666667,-1,0.0
242,9,0.5,14,0.4375,11,0.0625
2437,15,0.5714285714285714,16,0.14285714285714285,17,0.09523809523809523
244,9,0.5294117647058824,19,0.29411764705882354,2,0.11764705882352941
2455,13,0.42857142857142855,11,0.2857142857142857,18,0.14285714285714285
246,15,0.6666666666666666,16,0.16666666666666666,11,0.05555555555555555
248,0,0.7142857142857143,17,0.2857142857142857,-1,0.0
2489,2,1.0,-1,0.0,-1,0.0
249,18,0.5,0,0.3125,15,0.1875
2493,2,0.7142857142857143,12,0.2857142857142857,-1,0.0
250,9,0.5,19,0.25,16,0.25
2500,4,0.7692307692307693,11,0.07692307692307693,8,0.07692307692307693
2502,2,0.5714285714285714,12,0.2857142857142857,13,0.09523809523809523
2506,16,0.5238095238095238,8,0.3333333333333333,2,0.09523809523809523
251,5,0.6666666666666666,0,0.3333333333333333,-1,0.0
2511,12,0.46153846153846156,1,0.38461538461538464,8,0.07692307692307693
2515,7,0.7058823529411765,18,0.17647058823529413,11,0.058823529411764705
2516,18,0.5517241379310345,7,0.27586206896551724,16,0.10344827586206896
2517,15,0.7777777777777778,8,0.1111111111111111,9,0.1111111111111111
2518,14,0.8125,9,0.125,16,0.0625
2519,2,0.7272727272727273,12,0.18181818181818182,13,0.09090909090909091
252,0,0.8,11,0.06666666666666667,17,0.06666666666666667
2520,2,0.5555555555555556,12,0.4444444444444444,-1,0.0
2523,2,0.75,12,0.25,-1,0.0
2524,3,0.75,18,0.1,13,0.1
2525,4,0.8333333333333334,11,0.08333333333333333,8,0.08333333333333333
2526,2,0.55,3,0.3,13,0.1
2527,15,0.38461538461538464,0,0.3076923076923077,16,0.15384615384615385
2528,12,0.5882352941176471,2,0.29411764705882354,1,0.058823529411764705
2529,3,0.7142857142857143,12,0.09523809523809523,6,0.047619047619047616
2530,18,0.47368421052631576,11,0.21052631578947367,13,0.15789473684210525
2531,12,0.3870967741935484,1,0.2903225806451613,11,0.12903225806451613
2532,2,0.4444444444444444,13,0.2,16,0.13333333333333333
2533,2,0.7857142857142857,12,0.14285714285714285,19,0.07142857142857142
2534,16,0.5555555555555556,13,0.3333333333333333,2,0.1111111111111111
2535,13,0.6086956521739131,16,0.17391304347826086,6,0.08695652173913043
2536,13,0.47368421052631576,1,0.2631578947368421,18,0.15789473684210525
2537,13,0.6666666666666666,19,0.25,16,0.041666666666666664
2538,1,0.4666666666666667,13,0.26666666666666666,12,0.2
2539,3,0.6875,11,0.125,6,0.125
254,0,0.7692307692307693,11,0.07692307692307693,9,0.07692307692307693
2540,18,0.46153846153846156,7,0.3076923076923077,9,0.11538461538461539
2541,8,0.5384615384615384,11,0.3076923076923077,4,0.15384615384615385
2542,3,0.5555555555555556,2,0.2222222222222222,13,0.16666666666666666
2543,8,0.375,9,0.25,13,0.125
2544,17,0.8,12,0.2,-1,0.0
